Earth 0.412 0 0 6.37764
Sun 0.413 0 0 6.37786
Earth 0.413 0 0 6.37788
Sun 0.414 0 0 6.37809
Earth 0.414 0 0 6.37811
Sun 0.415 0 0 6.37832
Earth 0.415 0 0 6.37834
Sun 0.416 0 0 6.37855
Earth 0.416 0 0 6.37857
Sun 0.417 0 0 6.37879
Earth 0.417 0 0 6.3788
Sun 0.418 0 0 6.37902
Earth 0.418 0 0 6.37904
Sun 0.419 0 0 6.37925
Earth 0.419 0 0 6.37927
Sun 0.42 0 0 6.37948
Earth 0.42 0 0 6.3795
Sun 0.421 0 0 6.37971
Earth 0.421 0 0 6.37973
Sun 0.422 0 0 6.37994
Earth 0.422 0 0 6.37996
Sun 0.423 0 0 6.38018
Earth 0.423 0 0 6.3802
Sun 0.424 0 0 6.38041
Earth 0.424 0 0 6.38043
Sun 0.425 0 0 6.38064
Earth 0.425 0 0 6.38066
Sun 0.426 0 0 6.38087
Earth 0.426 0 0 6.38089
Sun 0.427 0 0 6.3811
Earth 0.427 0 0 6.38112
Sun 0.428 0 0 6.38133
Earth 0.428 0 0 6.38135
Sun 0.429 0 0 6.38156
Earth 0.429 0 0 6.38158
Sun 0.43 0 0 6.3818
Earth 0.43 0 0 6.38182
Sun 0.431 0 0 6.38203
Earth 0.431 0 0 6.38205
Sun 0.432 0 0 6.38226
Earth 0.432 0 0 6.38228
Sun 0.433 0 0 6.38249
Earth 0.433 0 0 6.38251
Sun 0.434 0 0 6.38272
Earth 0.434 0 0 6.38274
Sun 0.435 0 0 6.38295
Earth 0.435 0 0 6.38297
Sun 0.436 0 0 6.38318
Earth 0.436 0 0 6.3832
Sun 0.437 0 0 6.38341
Earth 0.437 0 0 6.38343
Sun 0.438 0 0 6.38364
Earth 0.438 0 0 6.38366
Sun 0.439 0 0 6.38388
Earth 0.439 0 0 6.38389
Sun 0.44 0 0 6.38411
Earth 0.44 0 0 6.38413
Sun 0.441 0 0 6.38434
Earth 0.441 0 0 6.38436
Sun 0.442 0 0 6.38457
Earth 0.442 0 0 6.38459
Sun 0.443 0 0 6.3848
Earth 0.443 0 0 6.38482
Sun 0.444 0 0 6.38503
Earth 0.444 0 0 6.38505
Sun 0.445 0 0 6.38526
Earth 0.445 0 0 6.38528
Sun 0.446 0 0 6.38549
Earth 0.446 0 0 6.38551
Sun 0.447 0 0 6.38572
Earth 0.447 0 0 6.38574
Sun 0.448 0 0 6.38595
Earth 0.448 0 0 6.38597
Sun 0.449 0 0 6.38618
Earth 0.449 0 0 6.3862
Sun 0.45 0 0 6.38641
Earth 0.45 0 0 6.38643
Sun 0.451 0 0 6.38664
Earth 0.451 0 0 6.38666
Sun 0.452 0 0 6.38687
Earth 0.452 0 0 6.38689
Sun 0.453 0 0 6.3871
Earth 0.453 0 0 6.38712
Sun 0.454 0 0 6.38733
Earth 0.454 0 0 6.38735
Sun 0.455 0 0 6.38756
Earth 0.455 0 0 6.38758
Sun 0.456 0 0 6.38779
Earth 0.456 0 0 6.38781
Sun 0.457 0 0 6.38802
Earth 0.457 0 0 6.38804
Sun 0.458 0 0 6.38825
Earth 0.458 0 0 6.38827
Sun 0.459 0 0 6.38848
Earth 0.459 0 0 6.3885
Sun 0.46 0 0 6.38871
Earth 0.46 0 0 6.38873
Sun 0.461 0 0 6.38894
Earth 0.461 0 0 6.38896
Sun 0.462 0 0 6.38917
Earth 0.462 0 0 6.38919
Sun 0.463 0 0 6.3894
Earth 0.463 0 0 6.38942
Sun 0.464 0 0 6.38963
Earth 0.464 0 0 6.38965
Sun 0.465 0 0 6.38986
Earth 0.465 0 0 6.38988
Sun 0.466 0 0 6.39009
Earth 0.466 0 0 6.39011
Sun 0.467 0 0 6.39032
Earth 0.467 0 0 6.39034
Sun 0.468 0 0 6.39055
Earth 0.468 0 0 6.39057
Sun 0.469 0 0 6.39078
Earth 0.469 0 0 6.3908
Sun 0.47 0 0 6.39101
Earth 0.47 0 0 6.39103
Sun 0.471 0 0 6.39124
Earth 0.471 0 0 6.39125
Sun 0.472 0 0 6.39146
Earth 0.472 0 0 6.39148
Sun 0.473 0 0 6.39169
Earth 0.473 0 0 6.39171
Sun 0.474 0 0 6.39192
Earth 0.474 0 0 6.39194
Sun 0.475 0 0 6.39215
Earth 0.475 0 0 6.39217
Sun 0.476 0 0 6.39238
Earth 0.476 0 0 6.3924
Sun 0.477 0 0 6.39261
Earth 0.477 0 0 6.39263
Sun 0.478 0 0 6.39284
Earth 0.478 0 0 6.39286
Sun 0.479 0 0 6.39307
Earth 0.479 0 0 6.39309
Sun 0.48 0 0 6.3933
Earth 0.48 0 0 6.39331
Sun 0.481 0 0 6.39352
Earth 0.481 0 0 6.39354
Sun 0.482 0 0 6.39375
Earth 0.482 0 0 6.39377
Sun 0.483 0 0 6.39398
Earth 0.483 0 0 6.394
Sun 0.484 0 0 6.39421
Earth 0.484 0 0 6.39423
Sun 0.485 0 0 6.39444
Earth 0.485 0 0 6.39446
Sun 0.486 0 0 6.39467
Earth 0.486 0 0 6.39469
Sun 0.487 0 0 6.39489
Earth 0.487 0 0 6.39491
Sun 0.488 0 0 6.39512
Earth 0.488 0 0 6.39514
Sun 0.489 0 0 6.39535
Earth 0.489 0 0 6.39537
Sun 0.49 0 0 6.39558
Earth 0.49 0 0 6.3956
Sun 0.491 0 0 6.39581
Earth 0.491 0 0 6.39583
Sun 0.492 0 0 6.39604
Earth 0.492 0 0 6.39605
Sun 0.493 0 0 6.39626
Earth 0.493 0 0 6.39628
Sun 0.494 0 0 6.39649
Earth 0.494 0 0 6.39651
Sun 0.495 0 0 6.39672
Earth 0.495 0 0 6.39674
Sun 0.496 0 0 6.39695
Earth 0.496 0 0 6.39697
Sun 0.497 0 0 6.39718
Earth 0.497 0 0 6.39719
Sun 0.498 0 0 6.3974
Earth 0.498 0 0 6.39742
Sun 0.499 0 0 6.39763
Earth 0.499 0 0 6.39765
Sun 0.5 0 0 6.39786
Earth 0.5 0 0 6.39788
Sun 0.501 0 0 6.39809
Earth 0.501 0 0 6.39811
Sun 0.502 0 0 6.39831
Earth 0.502 0 0 6.39833
Sun 0.503 0 0 6.39854
Earth 0.503 0 0 6.39856
Sun 0.504 0 0 6.39877
Earth 0.504 0 0 6.39879
Sun 0.505 0 0 6.399
Earth 0.505 0 0 6.39901
Sun 0.506 0 0 6.39922
Earth 0.506 0 0 6.39924
Sun 0.507 0 0 6.39945
Earth 0.507 0 0 6.39947
Sun 0.508 0 0 6.39968
Earth 0.508 0 0 6.3997
Sun 0.509 0 0 6.3999
Earth 0.509 0 0 6.39992
Sun 0.51 0 0 6.40013
Earth 0.51 0 0 6.40015
Sun 0.511 0 0 6.40036
Earth 0.511 0 0 6.40038
Sun 0.512 0 0 6.40059
Earth 0.512 0 0 6.40061
Sun 0.513 0 0 6.40081
Earth 0.513 0 0 6.40083
Sun 0.514 0 0 6.40104
Earth 0.514 0 0 6.40106
Sun 0.515 0 0 6.40127
Earth 0.515 0 0 6.40129
Sun 0.516 0 0 6.40149
Earth 0.516 0 0 6.40151
Sun 0.517 0 0 6.40172
Earth 0.517 0 0 6.40174
Sun 0.518 0 0 6.40195
Earth 0.518 0 0 6.40197
Sun 0.519 0 0 6.40217
Earth 0.519 0 0 6.40219
Sun 0.52 0 0 6.4024
Earth 0.52 0 0 6.40242
Sun 0.521 0 0 6.40263
Earth 0.521 0 0 6.40265
Sun 0.522 0 0 6.40285
Earth 0.522 0 0 6.40287
Sun 0.523 0 0 6.40308
Earth 0.523 0 0 6.4031
Sun 0.524 0 0 6.40331
Earth 0.524 0 0 6.40333
Sun 0.525 0 0 6.40353
Earth 0.525 0 0 6.40355
Sun 0.526 0 0 6.40376
Earth 0.526 0 0 6.40378
Sun 0.527 0 0 6.40398
Earth 0.527 0 0 6.404
Sun 0.528 0 0 6.40421
Earth 0.528 0 0 6.40423
Sun 0.529 0 0 6.40444
Earth 0.529 0 0 6.40446
Sun 0.53 0 0 6.40466
Earth 0.53 0 0 6.40468
Sun 0.531 0 0 6.40489
Earth 0.531 0 0 6.40491
Sun 0.532 0 0 6.40511
Earth 0.532 0 0 6.40513
Sun 0.533 0 0 6.40534
Earth 0.533 0 0 6.40536
Sun 0.534 0 0 6.40557
Earth 0.534 0 0 6.40559
Sun 0.535 0 0 6.40579
Earth 0.535 0 0 6.40581
Sun 0.536 0 0 6.40602
Earth 0.536 0 0 6.40604
Sun 0.537 0 0 6.40624
Earth 0.537 0 0 6.40626
Sun 0.538 0 0 6.40647
Earth 0.538 0 0 6.40649
Sun 0.539 0 0 6.40669
Earth 0.539 0 0 6.40671
Sun 0.54 0 0 6.40692
Earth 0.54 0 0 6.40694
Sun 0.541 0 0 6.40715
Earth 0.541 0 0 6.40717
Sun 0.542 0 0 6.40737
Earth 0.542 0 0 6.40739
Sun 0.543 0 0 6.4076
Earth 0.543 0 0 6.40762
Sun 0.544 0 0 6.40782
Earth 0.544 0 0 6.40784
Sun 0.545 0 0 6.40805
Earth 0.545 0 0 6.40807
Sun 0.546 0 0 6.40827
Earth 0.546 0 0 6.40829
Sun 0.547 0 0 6.4085
Earth 0.547 0 0 6.40852
Sun 0.548 0 0 6.40872
Earth 0.548 0 0 6.40874
Sun 0.549 0 0 6.40895
Earth 0.549 0 0 6.40897
Sun 0.55 0 0 6.40917
Earth 0.55 0 0 6.40919
Sun 0.551 0 0 6.4094
Earth 0.551 0 0 6.40942
Sun 0.552 0 0 6.40962
Earth 0.552 0 0 6.40964
Sun 0.553 0 0 6.40985
Earth 0.553 0 0 6.40987
Sun 0.554 0 0 6.41007
Earth 0.554 0 0 6.41009
Sun 0.555 0 0 6.4103
Earth 0.555 0 0 6.41032
Sun 0.556 0 0 6.41052
Earth 0.556 0 0 6.41054
Sun 0.557 0 0 6.41075
Earth 0.557 0 0 6.41077
Sun 0.558 0 0 6.41097
Earth 0.558 0 0 6.41099
Sun 0.559 0 0 6.4112
Earth 0.559 0 0 6.41121
Sun 0.56 0 0 6.41142
Earth 0.56 0 0 6.41144
Sun 0.561 0 0 6.41164
Earth 0.561 0 0 6.41166
Sun 0.562 0 0 6.41187
Earth 0.562 0 0 6.41189
Sun 0.563 0 0 6.41209
Earth 0.563 0 0 6.41211
Sun 0.564 0 0 6.41232
Earth 0.564 0 0 6.41234
Sun 0.565 0 0 6.41254
Earth 0.565 0 0 6.41256
Sun 0.566 0 0 6.41277
Earth 0.566 0 0 6.41278
Sun 0.567 0 0 6.41299
Earth 0.567 0 0 6.41301
Sun 0.568 0 0 6.41321
Earth 0.568 0 0 6.41323
Sun 0.569 0 0 6.41344
Earth 0.569 0 0 6.41346
Sun 0.57 0 0 6.41366
Earth 0.57 0 0 6.41368
Sun 0.571 0 0 6.41388
Earth 0.571 0 0 6.4139
Sun 0.572 0 0 6.41411
Earth 0.572 0 0 6.41413
Sun 0.573 0 0 6.41433
Earth 0.573 0 0 6.41435
Sun 0.574 0 0 6.41456
Earth 0.574 0 0 6.41458
Sun 0.575 0 0 6.41478
Earth 0.575 0 0 6.4148
Sun 0.576 0 0 6.415
Earth 0.576 0 0 6.41502
Sun 0.577 0 0 6.41523
Earth 0.577 0 0 6.41525
Sun 0.578 0 0 6.41545
Earth 0.578 0 0 6.41547
Sun 0.579 0 0 6.41567
Earth 0.579 0 0 6.41569
Sun 0.58 0 0 6.4159
Earth 0.58 0 0 6.41592
Sun 0.581 0 0 6.41612
Earth 0.581 0 0 6.41614
Sun 0.582 0 0 6.41634
Earth 0.582 0 0 6.41636
Sun 0.583 0 0 6.41657
Earth 0.583 0 0 6.41659
Sun 0.584 0 0 6.41679
Earth 0.584 0 0 6.41681
Sun 0.585 0 0 6.41701
Earth 0.585 0 0 6.41703
Sun 0.586 0 0 6.41724
Earth 0.586 0 0 6.41726
Sun 0.587 0 0 6.41746
Earth 0.587 0 0 6.41748
Sun 0.588 0 0 6.41768
Earth 0.588 0 0 6.4177
Sun 0.589 0 0 6.41791
Earth 0.589 0 0 6.41792
Sun 0.59 0 0 6.41813
Earth 0.59 0 0 6.41815
Sun 0.591 0 0 6.41835
Earth 0.591 0 0 6.41837
Sun 0.592 0 0 6.41857
Earth 0.592 0 0 6.41859
Sun 0.593 0 0 6.4188
Earth 0.593 0 0 6.41882
Sun 0.594 0 0 6.41902
Earth 0.594 0 0 6.41904
Sun 0.595 0 0 6.41924
Earth 0.595 0 0 6.41926
Sun 0.596 0 0 6.41946
Earth 0.596 0 0 6.41948
Sun 0.597 0 0 6.41969
Earth 0.597 0 0 6.41971
Sun 0.598 0 0 6.41991
Earth 0.598 0 0 6.41993
Sun 0.599 0 0 6.42013
Earth 0.599 0 0 6.42015
Sun 0.6 0 0 6.42035
Earth 0.6 0 0 6.42037
Sun 0.601 0 0 6.42058
Earth 0.601 0 0 6.4206
Sun 0.602 0 0 6.4208
Earth 0.602 0 0 6.42082
Sun 0.603 0 0 6.42102
Earth 0.603 0 0 6.42104
Sun 0.604 0 0 6.42124
Earth 0.604 0 0 6.42126
Sun 0.605 0 0 6.42146
Earth 0.605 0 0 6.42148
Sun 0.606 0 0 6.42169
Earth 0.606 0 0 6.42171
Sun 0.607 0 0 6.42191
Earth 0.607 0 0 6.42193
Sun 0.608 0 0 6.42213
Earth 0.608 0 0 6.42215
Sun 0.609 0 0 6.42235
Earth 0.609 0 0 6.42237
Sun 0.61 0 0 6.42257
Earth 0.61 0 0 6.42259
Sun 0.611 0 0 6.4228
Earth 0.611 0 0 6.42282
Sun 0.612 0 0 6.42302
Earth 0.612 0 0 6.42304
Sun 0.613 0 0 6.42324
Earth 0.613 0 0 6.42326
Sun 0.614 0 0 6.42346
Earth 0.614 0 0 6.42348
Sun 0.615 0 0 6.42368
Earth 0.615 0 0 6.4237
Sun 0.616 0 0 6.4239
Earth 0.616 0 0 6.42392
Sun 0.617 0 0 6.42413
Earth 0.617 0 0 6.42414
Sun 0.618 0 0 6.42435
Earth 0.618 0 0 6.42437
Sun 0.619 0 0 6.42457
Earth 0.619 0 0 6.42459
Sun 0.62 0 0 6.42479
Earth 0.62 0 0 6.42481
Sun 0.621 0 0 6.42501
Earth 0.621 0 0 6.42503
Sun 0.622 0 0 6.42523
Earth 0.622 0 0 6.42525
Sun 0.623 0 0 6.42545
Earth 0.623 0 0 6.42547
Sun 0.624 0 0 6.42567
Earth 0.624 0 0 6.42569
Sun 0.625 0 0 6.4259
Earth 0.625 0 0 6.42591
Sun 0.626 0 0 6.42612
Earth 0.626 0 0 6.42614
Sun 0.627 0 0 6.42634
Earth 0.627 0 0 6.42636
Sun 0.628 0 0 6.42656
Earth 0.628 0 0 6.42658
Sun 0.629 0 0 6.42678
Earth 0.629 0 0 6.4268
Sun 0.63 0 0 6.427
Earth 0.63 0 0 6.42702
Sun 0.631 0 0 6.42722
Earth 0.631 0 0 6.42724
Sun 0.632 0 0 6.42744
Earth 0.632 0 0 6.42746
Sun 0.633 0 0 6.42766
Earth 0.633 0 0 6.42768
Sun 0.634 0 0 6.42788
Earth 0.634 0 0 6.4279
Sun 0.635 0 0 6.4281
Earth 0.635 0 0 6.42812
Sun 0.636 0 0 6.42832
Earth 0.636 0 0 6.42834
Sun 0.637 0 0 6.42854
Earth 0.637 0 0 6.42856
Sun 0.638 0 0 6.42876
Earth 0.638 0 0 6.42878
Sun 0.639 0 0 6.42898
Earth 0.639 0 0 6.429
Sun 0.64 0 0 6.4292
Earth 0.64 0 0 6.42922
Sun 0.641 0 0 6.42943
Earth 0.641 0 0 6.42944
Sun 0.642 0 0 6.42965
Earth 0.642 0 0 6.42966
Sun 0.643 0 0 6.42987
Earth 0.643 0 0 6.42988
Sun 0.644 0 0 6.43009
Earth 0.644 0 0 6.4301
Sun 0.645 0 0 6.43031
Earth 0.645 0 0 6.43032
Sun 0.646 0 0 6.43053
Earth 0.646 0 0 6.43054
Sun 0.647 0 0 6.43075
Earth 0.647 0 0 6.43076
Sun 0.648 0 0 6.43097
Earth 0.648 0 0 6.43098
Sun 0.649 0 0 6.43119
Earth 0.649 0 0 6.4312
Sun 0.65 0 0 6.4314
Earth 0.65 0 0 6.43142
Sun 0.651 0 0 6.43162
Earth 0.651 0 0 6.43164
Sun 0.652 0 0 6.43184
Earth 0.652 0 0 6.43186
Sun 0.653 0 0 6.43206
Earth 0.653 0 0 6.43208
Sun 0.654 0 0 6.43228
Earth 0.654 0 0 6.4323
Sun 0.655 0 0 6.4325
Earth 0.655 0 0 6.43252
Sun 0.656 0 0 6.43272
Earth 0.656 0 0 6.43274
Sun 0.657 0 0 6.43294
Earth 0.657 0 0 6.43296
Sun 0.658 0 0 6.43316
Earth 0.658 0 0 6.43318
Sun 0.659 0 0 6.43338
Earth 0.659 0 0 6.4334
Sun 0.66 0 0 6.4336
Earth 0.66 0 0 6.43362
Sun 0.661 0 0 6.43382
Earth 0.661 0 0 6.43384
Sun 0.662 0 0 6.43404
Earth 0.662 0 0 6.43406
Sun 0.663 0 0 6.43426
Earth 0.663 0 0 6.43428
Sun 0.664 0 0 6.43448
Earth 0.664 0 0 6.4345
Sun 0.665 0 0 6.4347
Earth 0.665 0 0 6.43471
Sun 0.666 0 0 6.43491
Earth 0.666 0 0 6.43493
Sun 0.667 0 0 6.43513
Earth 0.667 0 0 6.43515
Sun 0.668 0 0 6.43535
Earth 0.668 0 0 6.43537
Sun 0.669 0 0 6.43557
Earth 0.669 0 0 6.43559
Sun 0.67 0 0 6.43579
Earth 0.67 0 0 6.43581
Sun 0.671 0 0 6.43601
Earth 0.671 0 0 6.43603
Sun 0.672 0 0 6.43623
Earth 0.672 0 0 6.43625
Sun 0.673 0 0 6.43645
Earth 0.673 0 0 6.43647
Sun 0.674 0 0 6.43666
Earth 0.674 0 0 6.43668
Sun 0.675 0 0 6.43688
Earth 0.675 0 0 6.4369
Sun 0.676 0 0 6.4371
Earth 0.676 0 0 6.43712
Sun 0.677 0 0 6.43732
Earth 0.677 0 0 6.43734
Sun 0.678 0 0 6.43754
Earth 0.678 0 0 6.43756
Sun 0.679 0 0 6.43776
Earth 0.679 0 0 6.43778
Sun 0.68 0 0 6.43797
Earth 0.68 0 0 6.43799
Sun 0.681 0 0 6.43819
Earth 0.681 0 0 6.43821
Sun 0.682 0 0 6.43841
Earth 0.682 0 0 6.43843
Sun 0.683 0 0 6.43863
Earth 0.683 0 0 6.43865
Sun 0.684 0 0 6.43885
Earth 0.684 0 0 6.43887
Sun 0.685 0 0 6.43907
Earth 0.685 0 0 6.43909
Sun 0.686 0 0 6.43928
Earth 0.686 0 0 6.4393
Sun 0.687 0 0 6.4395
Earth 0.687 0 0 6.43952
Sun 0.688 0 0 6.43972
Earth 0.688 0 0 6.43974
Sun 0.689 0 0 6.43994
Earth 0.689 0 0 6.43996
Sun 0.69 0 0 6.44016
Earth 0.69 0 0 6.44017
Sun 0.691 0 0 6.44037
Earth 0.691 0 0 6.44039
Sun 0.692 0 0 6.44059
Earth 0.692 0 0 6.44061
Sun 0.693 0 0 6.44081
Earth 0.693 0 0 6.44083
Sun 0.694 0 0 6.44103
Earth 0.694 0 0 6.44105
Sun 0.695 0 0 6.44124
Earth 0.695 0 0 6.44126
Sun 0.696 0 0 6.44146
Earth 0.696 0 0 6.44148
Sun 0.697 0 0 6.44168
Earth 0.697 0 0 6.4417
Sun 0.698 0 0 6.4419
Earth 0.698 0 0 6.44192
Sun 0.699 0 0 6.44211
Earth 0.699 0 0 6.44213
Sun 0.7 0 0 6.44233
Earth 0.7 0 0 6.44235
Sun 0.701 0 0 6.44255
Earth 0.701 0 0 6.44257
Sun 0.702 0 0 6.44277
Earth 0.702 0 0 6.44278
Sun 0.703 0 0 6.44298
Earth 0.703 0 0 6.443
Sun 0.704 0 0 6.4432
Earth 0.704 0 0 6.44322
Sun 0.705 0 0 6.44342
Earth 0.705 0 0 6.44344
Sun 0.706 0 0 6.44363
Earth 0.706 0 0 6.44365
Sun 0.707 0 0 6.44385
Earth 0.707 0 0 6.44387
Sun 0.708 0 0 6.44407
Earth 0.708 0 0 6.44409
Sun 0.709 0 0 6.44428
Earth 0.709 0 0 6.4443
Sun 0.71 0 0 6.4445
Earth 0.71 0 0 6.44452
Sun 0.711 0 0 6.44472
Earth 0.711 0 0 6.44474
Sun 0.712 0 0 6.44494
Earth 0.712 0 0 6.44495
Sun 0.713 0 0 6.44515
Earth 0.713 0 0 6.44517
Sun 0.714 0 0 6.44537
Earth 0.714 0 0 6.44539
Sun 0.715 0 0 6.44559
Earth 0.715 0 0 6.4456
Sun 0.716 0 0 6.4458
Earth 0.716 0 0 6.44582
Sun 0.717 0 0 6.44602
Earth 0.717 0 0 6.44604
Sun 0.718 0 0 6.44623
Earth 0.718 0 0 6.44625
Sun 0.719 0 0 6.44645
Earth 0.719 0 0 6.44647
Sun 0.72 0 0 6.44667
Earth 0.72 0 0 6.44669
Sun 0.721 0 0 6.44688
Earth 0.721 0 0 6.4469
Sun 0.722 0 0 6.4471
Earth 0.722 0 0 6.44712
Sun 0.723 0 0 6.44732
Earth 0.723 0 0 6.44734
Sun 0.724 0 0 6.44753
Earth 0.724 0 0 6.44755
Sun 0.725 0 0 6.44775
Earth 0.725 0 0 6.44777
Sun 0.726 0 0 6.44797
Earth 0.726 0 0 6.44798
Sun 0.727 0 0 6.44818
Earth 0.727 0 0 6.4482
Sun 0.728 0 0 6.4484
Earth 0.728 0 0 6.44842
Sun 0.729 0 0 6.44861
Earth 0.729 0 0 6.44863
Sun 0.73 0 0 6.44883
Earth 0.73 0 0 6.44885
Sun 0.731 0 0 6.44905
Earth 0.731 0 0 6.44906
Sun 0.732 0 0 6.44926
Earth 0.732 0 0 6.44928
Sun 0.733 0 0 6.44948
Earth 0.733 0 0 6.4495
Sun 0.734 0 0 6.44969
Earth 0.734 0 0 6.44971
Sun 0.735 0 0 6.44991
Earth 0.735 0 0 6.44993
Sun 0.736 0 0 6.45012
Earth 0.736 0 0 6.45014
Sun 0.737 0 0 6.45034
Earth 0.737 0 0 6.45036
Sun 0.738 0 0 6.45056
Earth 0.738 0 0 6.45057
Sun 0.739 0 0 6.45077
Earth 0.739 0 0 6.45079
Sun 0.74 0 0 6.45099
Earth 0.74 0 0 6.45101
Sun 0.741 0 0 6.4512
Earth 0.741 0 0 6.45122
Sun 0.742 0 0 6.45142
Earth 0.742 0 0 6.45144
Sun 0.743 0 0 6.45163
Earth 0.743 0 0 6.45165
Sun 0.744 0 0 6.45185
Earth 0.744 0 0 6.45187
Sun 0.745 0 0 6.45206
Earth 0.745 0 0 6.45208
Sun 0.746 0 0 6.45228
Earth 0.746 0 0 6.4523
Sun 0.747 0 0 6.45249
Earth 0.747 0 0 6.45251
Sun 0.748 0 0 6.45271
Earth 0.748 0 0 6.45273
Sun 0.749 0 0 6.45292
Earth 0.749 0 0 6.45294
Sun 0.75 0 0 6.45314
Earth 0.75 0 0 6.45316
Sun 0.751 0 0 6.45335
Earth 0.751 0 0 6.45337
Sun 0.752 0 0 6.45357
Earth 0.752 0 0 6.45359
Sun 0.753 0 0 6.45378
Earth 0.753 0 0 6.4538
Sun 0.754 0 0 6.454
Earth 0.754 0 0 6.45402
Sun 0.755 0 0 6.45421
Earth 0.755 0 0 6.45423
Sun 0.756 0 0 6.45443
Earth 0.756 0 0 6.45445
Sun 0.757 0 0 6.45464
Earth 0.757 0 0 6.45466
Sun 0.758 0 0 6.45486
Earth 0.758 0 0 6.45488
Sun 0.759 0 0 6.45507
Earth 0.759 0 0 6.45509
Sun 0.76 0 0 6.45529
Earth 0.76 0 0 6.45531
Sun 0.761 0 0 6.4555
Earth 0.761 0 0 6.45552
Sun 0.762 0 0 6.45572
Earth 0.762 0 0 6.45574
Sun 0.763 0 0 6.45593
Earth 0.763 0 0 6.45595
Sun 0.764 0 0 6.45615
Earth 0.764 0 0 6.45617
Sun 0.765 0 0 6.45636
Earth 0.765 0 0 6.45638
Sun 0.766 0 0 6.45658
Earth 0.766 0 0 6.45659
Sun 0.767 0 0 6.45679
Earth 0.767 0 0 6.45681
Sun 0.768 0 0 6.457
Earth 0.768 0 0 6.45702
Sun 0.769 0 0 6.45722
Earth 0.769 0 0 6.45724
Sun 0.77 0 0 6.45743
Earth 0.77 0 0 6.45745
Sun 0.771 0 0 6.45765
Earth 0.771 0 0 6.45767
Sun 0.772 0 0 6.45786
Earth 0.772 0 0 6.45788
Sun 0.773 0 0 6.45807
Earth 0.773 0 0 6.45809
Sun 0.774 0 0 6.45829
Earth 0.774 0 0 6.45831
Sun 0.775 0 0 6.4585
Earth 0.775 0 0 6.45852
Sun 0.776 0 0 6.45872
Earth 0.776 0 0 6.45874
Sun 0.777 0 0 6.45893
Earth 0.777 0 0 6.45895
Sun 0.778 0 0 6.45914
Earth 0.778 0 0 6.45916
Sun 0.779 0 0 6.45936
Earth 0.779 0 0 6.45938
Sun 0.78 0 0 6.45957
Earth 0.78 0 0 6.45959
Sun 0.781 0 0 6.45979
Earth 0.781 0 0 6.45981
Sun 0.782 0 0 6.46
Earth 0.782 0 0 6.46002
Sun 0.783 0 0 6.46021
Earth 0.783 0 0 6.46023
Sun 0.784 0 0 6.46043
Earth 0.784 0 0 6.46045
Sun 0.785 0 0 6.46064
Earth 0.785 0 0 6.46066
Sun 0.786 0 0 6.46085
Earth 0.786 0 0 6.46087
Sun 0.787 0 0 6.46107
Earth 0.787 0 0 6.46109
Sun 0.788 0 0 6.46128
Earth 0.788 0 0 6.4613
Sun 0.789 0 0 6.4615
Earth 0.789 0 0 6.46151
Sun 0.79 0 0 6.46171
Earth 0.79 0 0 6.46173
Sun 0.791 0 0 6.46192
Earth 0.791 0 0 6.46194
Sun 0.792 0 0 6.46214
Earth 0.792 0 0 6.46215
Sun 0.793 0 0 6.46235
Earth 0.793 0 0 6.46237
Sun 0.794 0 0 6.46256
Earth 0.794 0 0 6.46258
Sun 0.795 0 0 6.46277
Earth 0.795 0 0 6.46279
Sun 0.796 0 0 6.46299
Earth 0.796 0 0 6.46301
Sun 0.797 0 0 6.4632
Earth 0.797 0 0 6.46322
Sun 0.798 0 0 6.46341
Earth 0.798 0 0 6.46343
Sun 0.799 0 0 6.46363
Earth 0.799 0 0 6.46365
Sun 0.8 0 0 6.46384
Earth 0.8 0 0 6.46386
Sun 0.801 0 0 6.46405
Earth 0.801 0 0 6.46407
Sun 0.802 0 0 6.46427
Earth 0.802 0 0 6.46429
Sun 0.803 0 0 6.46448
Earth 0.803 0 0 6.4645
Sun 0.804 0 0 6.46469
Earth 0.804 0 0 6.46471
Sun 0.805 0 0 6.46491
Earth 0.805 0 0 6.46492
Sun 0.806 0 0 6.46512
Earth 0.806 0 0 6.46514
Sun 0.807 0 0 6.46533
Earth 0.807 0 0 6.46535
Sun 0.808 0 0 6.46554
Earth 0.808 0 0 6.46556
Sun 0.809 0 0 6.46576
Earth 0.809 0 0 6.46578
Sun 0.81 0 0 6.46597
Earth 0.81 0 0 6.46599
Sun 0.811 0 0 6.46618
Earth 0.811 0 0 6.4662
Sun 0.812 0 0 6.46639
Earth 0.812 0 0 6.46641
Sun 0.813 0 0 6.46661
Earth 0.813 0 0 6.46663
Sun 0.814 0 0 6.46682
Earth 0.814 0 0 6.46684
Sun 0.815 0 0 6.46703
Earth 0.815 0 0 6.46705
Sun 0.816 0 0 6.46724
Earth 0.816 0 0 6.46726
Sun 0.817 0 0 6.46746
Earth 0.817 0 0 6.46748
Sun 0.818 0 0 6.46767
Earth 0.818 0 0 6.46769
Sun 0.819 0 0 6.46788
Earth 0.819 0 0 6.4679
Sun 0.82 0 0 6.46809
Earth 0.82 0 0 6.46811
Sun 0.821 0 0 6.46831
Earth 0.821 0 0 6.46832
Sun 0.822 0 0 6.46852
Earth 0.822 0 0 6.46854
Sun 0.823 0 0 6.46873
Earth 0.823 0 0 6.46875
Sun 0.824 0 0 6.46894
